"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","point name","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan Method","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Cooling Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Heating Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Occ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan Coil HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan Coil HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan Coil HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC7-CORR236","Fan Coil HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BAI","0","0:0","9"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231-RMT","BAI","0","0:3","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","ASVI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231-SF1.STAT","BBI","normal","0:0","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231-SF2.STAT","BBI","normal","0:0","Dry Contact"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BBI","normal","0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BTLO","" ,"0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","not used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231.SF1-SS","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231-VLV1","BBO","reversed","0:1","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","GHUE-HWS.FPC20_21-CORR231-VLV2","BBO","reversed","0:2","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","point name","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","point name","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan Method","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Cooling Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Heating Demand","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Occ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan Coil HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan Coil HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan Coil HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Second Level","GHUE-HWS.FPC20_21-CORR231","Fan Coil HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BAI","0","0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","GHUE-RAD70-RM301.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BTLO","" ,"0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","GHUE-RAD70-RM301.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","GHUE-RAD70-RM301.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","GHUE-RAD70-RM301.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD70-RM301","Zone temperature (brdcst)","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BRS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used / Zone Temp","BAI","0","0:0","Thermistor"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used / Override Time Remaining","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint","BSPTCS","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Setpoint / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BAI","0","0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","GHUE-RAD71-RM302.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BTLO","" ,"0:0","1"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BBO","normal","0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","GHUE-RAD71-RM302.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","GHUE-RAD71-RM302.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","GHUE-RAD71-RM302.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone Temperature","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","schedule","BBV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","HEATING VALVE","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone Sensor Type","BMSV","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","ZN_TEMP_FAIL","BALM","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","OAT","ANI","" ,"" ,"" 
"/Carleton College/Goodhue Hall/Facility Summary/Third Level","GHUE-RAD71-RM302","Zone temperature (brdcst)","ANI","" ,"" ,"" 
